name,country,primary_fuel,commissioning_year
Nixa Solar  LLC,USA,Solar,2017.0
Noatak,USA,Oil,2009.3846153846152
Noble Altona Windpark LLC,USA,Wind,2009.0
Noble Bliss Windpark LLC,USA,Wind,2008.0
Noble Chateaugay Windpark LLC,USA,Wind,2009.0
Noble Clinton Windpark LLC,USA,Wind,2008.0
Noble Ellenburg Windpark LLC,USA,Wind,2008.0
Noble Hill Landfill,USA,Waste,2006.0
Noble Ridge LLC,USA,Wind,2002.0
Noble Wethersfield Windpark LLC,USA,Wind,2009.0
Nobles Wind Project,USA,Wind,2011.0
Noblesville,USA,Gas,1984.4487632508835
Nodaway,USA,Gas,1999.0
Noland Wastewater Treatment Plant Hybrid,USA,Storage,2019.0
Nolte,USA,Hydro,1927.0
Nooksack Hydro,USA,Hydro,1906.0
Noorvik,USA,Oil,2006.9333333333327
NorWest Energy 2  LLC,USA,Solar,2017.0
NorWest Energy 4  LLC,USA,Solar,2019.0
NorWest Energy 9 LLC,USA,Solar,2018.0
Norden 1-3,USA,Oil,2004.0
Nordhoff Place,USA,Solar,2014.0
Norfolk,USA,Hydro,1928.0
Norfork,USA,Hydro,1947.0
Normanskill Hydro Project,USA,Hydro,1983.0
Norris Dam,USA,Hydro,1936.0
North,USA,Oil,2006.9500000000005
North 1st,USA,Gas,2001.0
North 301 Solar,USA,Solar,2020.0
North Adams Landfill,USA,Solar,2015.0
North Allegheny Windpower Project,USA,Wind,2009.0
North Anna,USA,Nuclear,1979.5043358498267
North Bay Solar 1,USA,Solar,2013.0
North Bergen Solar,USA,Solar,2016.0
North Branch (MN),USA,Oil,2008.4000000000003
North Brawley Geothermal Plant,USA,Geothermal,2009.0
North Brookfield,USA,Solar,2014.0
North Carolina Solar Bethea I,USA,Solar,2012.5
North Carolina Solar III LLC,USA,Solar,2014.0
North Central Bronx Hospital,USA,Oil,2000.0
North Chicago Energy Center,USA,Gas,2004.1612903225805
North City - Landfill Gas Engine North,USA,Waste,2013.0
North City - Landfill Gas Engines South,USA,Waste,1999.0
North County,USA,Solar,2011.0
North Denver,USA,Gas,1963.076923076923
North English,USA,Wind,2019.4117647058824
North Fork,USA,Hydro,1958.4705882352944
North Fork Hydro Plant,USA,Hydro,1988.0
North Gainesville Solar,USA,Solar,2018.0
North Gooding Main Hydro,USA,Hydro,2016.0
North Gorham,USA,Hydro,1925.0
North Highlands,USA,Hydro,1963.0
North Hollywood,USA,Hydro,1993.0
North Hurlburt Wind LLC,USA,Wind,2012.0
North Jersey Media Group Solar Facility,USA,Solar,2013.0
North Kern State Prison Phase II,USA,Solar,2012.0
North Lancaster Ranch,USA,Solar,2017.0
North Loop,USA,Gas,1979.9610389610389
North Main Street,USA,Oil,1972.0
North Midway Cogen,USA,Gas,1986.0
North Nash Farm  LLC,USA,Solar,2016.0
North Ninth Street,USA,Gas,1968.2666666666664
North Omaha,USA,Coal,1961.973941368078
North Palm Springs 1A,USA,Solar,2012.0
North Palm Springs 4A,USA,Solar,2012.0
North Platte,USA,Hydro,1935.0
North Pole,USA,Oil,1986.9447513812156
North Road Peak,USA,Oil,1987.0
North Rosamond Solar LLC,USA,Solar,2019.0
North Run,USA,Solar,2015.0
North Sky River Energy LLC,USA,Wind,2013.0
North Smithfield Solar Power 1,USA,Solar,2019.0
North Star Solar,USA,Solar,2015.0
North Star Solar Project,USA,Solar,2017.0
North Valmy,USA,Coal,1983.533333333333
NorthPark Solar,USA,Solar,2016.0
Northampton Generating Company LP,USA,Coal,1995.0
Northampton Landfill Solar PV,USA,Solar,2017.0
Northbridge Solar,USA,Solar,2013.0
Northeast (MI),USA,Gas,1968.6579352850536
Northeast (MO),USA,Oil,1975.2207262341904
Northeast (WA),USA,Gas,1979.0
Northeastern,USA,Gas,1979.6896785109984
Northeastern Illinois University Cogen,USA,Gas,1995.0
Norther Tier Landfill,USA,Waste,2009.0
Northern Cardinal Solar,USA,Solar,2018.0
Northern Colorado Wind LLC,USA,Wind,2009.0
Northern Iowa Windfarm,USA,Wind,2001.0
Northern Iowa Windpower II,USA,Wind,2008.0
Northern Lights Wind LLC,USA,Wind,2005.0
Northern Neck,USA,Oil,1971.0
Northern Westchester Hospital,USA,Oil,1996.178571428572
Northfield Community Solar,USA,Solar,2017.0
Northfield Holdco CSG,USA,Solar,2018.0
Northfield Mountain,USA,Hydro,1972.75
Northport,USA,Gas,1971.2065217391305
Northside Generating Station,USA,Coal,1973.2640892616016
Northway,USA,Oil,2001.2727272727277
Northwest Community Hospital,USA,Gas,1996.0
Northwest Ohio Wind,USA,Wind,2018.0
Northwest Regional,USA,Waste,2012.0
Norton Landfill Solar,USA,Solar,2017.0
Norton Powerhouse,USA,Gas,1947.303571428572
Norwalk Hospital Plant,USA,Gas,2008.0465116279072
Norway (IN),USA,Hydro,1923.0
Norway (MI),USA,Hydro,1936.238095238095
Norway Point Hydropower Project,USA,Hydro,1990.0
Norwich WWTP,USA,Oil,2006.0
Norwood,USA,Hydro,1928.0
Notch Butte Hydro,USA,Hydro,1986.0
Notch Cliff,USA,Gas,1969.0
Notrees Windpower Hybrid,USA,Wind,2009.763925729443
Nottely,USA,Hydro,1958.0943396226412
Nottoway Diesel Generating Facility,USA,Oil,2002.0
Notus Wind 1,USA,Wind,2010.0
Nove Power Plant,USA,Waste,1986.3333333333333
Novel - OYA of Mapleton CSG,USA,Solar,2018.0
Novel Brooten Solar CSG,USA,Solar,2019.0
Novel Historical Society Solar CSG,USA,Solar,2019.0
Novel Martin Solar One LLC (McLeod) CSG,USA,Solar,2019.0
Novel OYA of Osakis CSG,USA,Solar,2018.0
Novel Reber Solar CSG,USA,Solar,2019.0
Novo BioPower Plant,USA,Waste,2008.0
Noxon Rapids,USA,Hydro,1963.203160667252
Nueces Bay,USA,Gas,1991.733771569433
Nunn,USA,Solar,2013.0
Nunnepog,USA,Solar,2014.0
Nymans Plant Microgrid,USA,Oil,1998.5
O H Hutchings,USA,Gas,1968.0
O W Sommers,USA,Gas,1973.0
O'Brien Wind,USA,Wind,2016.752696763883
O'Fallon Renewable Energy Center,USA,Solar,2015.0
O'Neill Creek Solar,USA,Solar,2019.0
O'Shaughnessy Hydro,USA,Hydro,1988.0
O'Shea Solar Farm,USA,Solar,2017.0
OBP Cogen,USA,Gas,2010.0
OCI Alamo 2  LLC,USA,Solar,2014.0
OCI Alamo 3 LLC,USA,Solar,2015.0
OCI Alamo 4  LLC,USA,Solar,2014.0
OCI Alamo 5 LLC,USA,Solar,2016.0
OCI Alamo 7 LLC,USA,Solar,2016.0
OCI Alamo Solar I Hybrid,USA,Solar,2014.0479616306957
OCSD,USA,Storage,2019.0
OE_AZ1,USA,Solar,2020.0
OE_GA3,USA,Solar,2020.0
OLS Energy Chino,USA,Gas,1988.0
ONeill,USA,Hydro,1967.6666666666663
OR Solar 3  LLC,USA,Solar,2018.0
OR Solar 5  LLC,USA,Solar,2018.0
OR Solar 6  LLC,USA,Solar,2018.0
OR Solar 8  LLC,USA,Solar,2018.0
OREG 1 Inc,USA,Cogeneration,2006.0
OREG 2 Inc,USA,Cogeneration,2009.25
OREG 3 Inc,USA,Cogeneration,2010.0
OREG 4 Peetz,USA,Cogeneration,2009.0
OSLH  LLC,USA,Solar,2017.0
OU Spirit Wind Farm,USA,Wind,2010.0
Oahe,USA,Hydro,1962.5714285714284
Oak Bluffs Diesel Generating Facility,USA,Oil,1969.9999999999995
Oak Creek Energy Systems I,USA,Wind,1996.6666666666667
Oak Flat,USA,Hydro,1985.0
Oak Glen Wind Farm,USA,Wind,2011.0
Oak Grove,USA,Hydro,1927.5
Oak Grove (TX),USA,Coal,2010.489361702128
Oak Grove Power Producers,USA,Waste,2012.2222222222224
Oak Hill Solar Array,USA,Solar,2018.0
Oak Leaf Solar XXI (CSG),USA,Solar,2019.0
Oak Leaf Solar XXII LLC (CSG),USA,Solar,2019.0
Oak Leaf Solar XXIII LLC (CSG),USA,Solar,2019.0
Oak Leaf Solar XXIV LLC (CSG),USA,Solar,2019.0
Oak Leaf Solar XXV LLC (CSG),USA,Solar,2019.0
Oak Leaf Solar XXVI LLC,USA,Solar,2019.0
Oak Leaf Solar XXVII LLC,USA,Solar,2018.0
Oak Leaf Solar XXVIII LLC (CSG),USA,Solar,2019.0
Oak Leaf Solar XXX LLC (CSG),USA,Solar,2019.0
Oak Leaf Solar XXXI LLC (CSG),USA,Solar,2019.0
Oak Leaf Solar XXXII (CSG),USA,Solar,2019.0
Oak Point Cogen,USA,Gas,1999.0
Oak Ridge LFGTE,USA,Waste,2004.0
Oak Street Solar,USA,Solar,2020.0
Oak Tree Energy,USA,Wind,2015.0
Oakboro Farm,USA,Solar,2014.0
Oakdale,USA,Hydro,1925.0
Oakdale Power Station,USA,Hydro,1951.0
Oakdale Renewable Energy Plant,USA,Gas,2010.0
Oakfield Wind Project,USA,Wind,2015.0
Oakley Solar Project,USA,Solar,2013.0
Oasis Wind,USA,Wind,2005.0
Oberlin (KS),USA,Oil,1964.6086956521735
Oberlin (OH),USA,Gas,1979.4216216216216
Oberlin Spear Point Solar One,USA,Solar,2012.0
Occidental College Solar Project,USA,Solar,2013.0
Ocean County Landfill,USA,Waste,2003.0
Ocean State Power,USA,Gas,1991.0
Ocean State Power II,USA,Gas,1991.0
Oceana Solar,USA,Solar,2018.0
Ocoee 1,USA,Hydro,1912.6
Ocoee 2,USA,Hydro,1913.0
Ocoee 3,USA,Hydro,1943.0
Oconee,USA,Nuclear,1974.002474969063
Oconto Falls Lower,USA,Hydro,1971.0
Oconto Falls Upper,USA,Hydro,1921.2727272727277
Ocotillo,USA,Gas,2013.607076553457
Ocotillo Express LLC,USA,Wind,2013.0
Ocotillo Windpower,USA,Wind,2008.0
Ocracoke Hybrid,USA,Oil,1997.5
Odell Wind Farm,USA,Wind,2016.0
Odessa-Ector Power Plant,USA,Gas,2001.0
Odin Wind Farm LLC,USA,Wind,2008.0
Odyssey Solar,USA,Solar,2017.0
Ogden,USA,Oil,1965.6153846153843
Ogdensburg,USA,Hydro,1988.0
Ogdensburg Power,USA,Gas,1993.0
Ohio Falls,USA,Hydro,1928.0
Ohio Northern University Solar Site,USA,Solar,2017.3333333333333
Oil Dri 2 Solar,USA,Solar,2019.0
Okeechobee Clean Energy Center,USA,Gas,2019.0
Okeelanta Cogeneration,USA,Waste,2000.1892940263767
Oklahoma Wind Energy Center,USA,Wind,2003.0
Oklaunion,USA,Coal,1987.0
Old Bridge Solar Farm,USA,Solar,2018.0
Old Caroleen Solar Farm,USA,Solar,2018.0
Old Catawba PV 1,USA,Solar,2016.0
Old Court Rd Solar,USA,Solar,2019.0
Old Faithful,USA,Oil,1980.0
Old Hickory,USA,Hydro,1957.2410800385728
Old Midville Solar,USA,Solar,2016.0
Old Mill Solar,USA,Solar,2016.0
Old Pageland Monroe Road Solar Farm,USA,Solar,2015.0
Old Settler Wind,USA,Wind,2017.0
Old Trail Wind Farm,USA,Wind,2008.0
Old Wardour Solar,USA,Solar,2016.0
Old Wire Farm,USA,Solar,2017.0
Oleander Power Project LP,USA,Gas,2003.1995172968625
Olinda Trail Solar,USA,Solar,2019.0
Olive,USA,Gas,1961.7210574293529
Olive View Medical Center,USA,Gas,1987.0
OlivePV,USA,Solar,2016.0
Oliver,USA,Oil,1970.0
Oliver Dam,USA,Hydro,1959.0
Oliver Wind III  LLC,USA,Wind,2017.0
Olmsted Waste Energy,USA,Waste,2001.504424778761
Olsen,USA,Hydro,1990.0
Oltmans SCE at Champagne,USA,Solar,2014.0
Oltmans SCE at Jurupa,USA,Solar,2014.0
Omega Hills Gas Recovery,USA,Waste,1996.0546875
Onalaska Campus Landfill Biogas,USA,Waste,2012.0
Onancock Diesel Generation Facility,USA,Oil,2002.0
One Market Plaza,USA,Gas,2004.0
One Patriot,USA,Gas,2020.0
One Ten Partners PV,USA,Solar,2017.0
Oneida,USA,Hydro,1917.0
Oneida - South,USA,Solar,2016.0
Oneida - West,USA,Solar,2016.0
Oneida County- DPW,USA,Solar,2017.0
Oneida Herkimer,USA,Waste,2012.5
Oneta Energy Center,USA,Gas,2002.5
Onondaga County - Metro Water Board,USA,Solar,2016.0
Onondaga County - Oak Orchard WWTP,USA,Solar,2017.0
Onondaga County Resource Recovery,USA,Waste,1994.0
Onondaga County- Clearwater,USA,Solar,2017.0
Onondaga County- Jamesville,USA,Solar,2018.0
Onset East Community Solar Facility,USA,Solar,2016.0
Onset West Community Solar Facility,USA,Solar,2016.0
Onslow Power Producers,USA,Waste,2013.0
Ontario LFGTE,USA,Waste,2008.2142857142856
Ontelaunee Energy Center,USA,Gas,2002.0
Onyx - Allen Harim,USA,Solar,2017.0
Onyx - Brockton Thatcher Landfill Solar CSG,USA,Solar,2017.0
Onyx - Lamphear Road CSG,USA,Solar,2016.0
Onyx - Pembroke Landfill Solar,USA,Solar,2018.0
Onyx - Saratoga Springs Landfill Solar CSG,USA,Solar,2017.0
Opal Springs Hydro,USA,Hydro,1985.0
Open Range Solar Center  LLC,USA,Solar,2016.0
Open View Solar Farm,USA,Solar,2013.0
Opryland USA,USA,Gas,1995.0
Optim Energy Altura Cogen LLC,USA,Gas,1987.125233064015
Optimum Wind 3 LLC,USA,Wind,2017.0
Optimum Wind 4 LLC,USA,Wind,2017.0
Optimum Wind 5 LLC,USA,Wind,2017.0
Optimum Wind 6 LLC,USA,Wind,2017.0
Optimum Wind 7 LLC,USA,Wind,2017.0
Orange Cogeneration Facility,USA,Gas,1995.0
Orange County Solar Farm (NY),USA,Solar,2017.0
Orange Grove Peaking Facility,USA,Gas,2010.0
Orange PV,USA,Solar,2013.0
Orange Street G1,USA,Oil,2005.0
Orbit Energy Charlotte,USA,Biomass,2016.0
Orbit Energy RI,USA,Biomass,2017.0
Orca,USA,Oil,1995.7009345794395
Orchard Avenue 1,USA,Hydro,1987.0
Orchard Hills Renewable Energy Station,USA,Waste,2016.0000000000005
Orchard Park,USA,Gas,2004.0
Orchard Ranch Solar,USA,Solar,2017.0
Ord,USA,Oil,1976.0416666666667
Oregon Clean Energy Center,USA,Gas,2017.0
Oregon Convention Center,USA,Solar,2016.0
Oregon State University Energy Center,USA,Gas,2010.0
Oregon Trail Wind Park,USA,Wind,2011.0
Oregon Trail Windfarm LLC,USA,Wind,2009.0
Oregon University System OIT Klamath Falls,USA,Solar,2014.0
Oregon University System Rabbit Field,USA,Solar,2014.0
Organ Church Solar,USA,Solar,2019.0
Oriana Solar Farm,USA,Solar,2015.0
Orient Wind Farm,USA,Wind,2019.7963258785944
Origin Wind,USA,Wind,2014.0
Orion Community Solar,USA,Solar,2017.0
Orion Solar I,USA,Solar,2014.0
Orion Solar II,USA,Solar,2014.0
Orlando Cogen LP,USA,Gas,1993.0
Ormesa I,USA,Geothermal,2001.5454545454547
Ormesa II,USA,Geothermal,1998.0
Ormond Beach,USA,Gas,1972.0
Oro Loma,USA,Solar,2017.0
Orono B,USA,Hydro,2013.0
Orono Hydro Station,USA,Hydro,2008.9999999999995
Oroville Cogeneration LP,USA,Gas,1990.0
Orrtanna,USA,Oil,1971.0
Orrville,USA,Coal,1965.6745562130177
Orrville Peaking,USA,Oil,1999.0
Ortega Highway Energy Storage,USA,Storage,2015.0
Osage (IA),USA,Gas,1985.3368421052637
Osage City,USA,Gas,1980.6456692913384
Osage Dam,USA,Hydro,1935.548076923077
Osage Wind  LLC,USA,Wind,2015.0
Osawatomie,USA,Gas,2003.0
Osawatomie City of,USA,Oil,1959.9545454545455
Osawatomie Power Plant North Sub,USA,Oil,2018.0
Osawatomie Power Plant South Sub,USA,Oil,2017.0
Osborn Wind Energy,USA,Wind,2017.0
Osborne,USA,Oil,1970.5070422535207
Osceola (AR),USA,Oil,1992.0
Osceola (FL),USA,Gas,2002.0
Osceola Solar Facility,USA,Solar,2016.0
Osceola Windpower II,USA,Wind,2008.0
Osceola Windpower LLC,USA,Wind,2008.0
Osprey Energy Center Power Plant,USA,Gas,2003.9999999999995
Osprey Point RES,USA,Gas,2013.0
Oswegatchie,USA,Hydro,2002.0
Oswego County - Fulton Solar,USA,Solar,2018.0
Oswego County Energy Recovery,USA,Waste,1986.0
Oswego Falls East,USA,Hydro,1914.0
Oswego Falls West,USA,Hydro,1945.3333333333333
Oswego Harbor Power,USA,Oil,1977.5
Otarre Solar Park,USA,Solar,2018.0
Otay Mesa Generating Project,USA,Gas,2009.0
Otero Solar,USA,Solar,2014.0
Otis Elevator Company Solar,USA,Solar,2018.0
Otis Hydro,USA,Hydro,1985.0
Otoe Solar Power Generation Station 1 LLC,USA,Solar,2014.0
Otsego Mill Power Plant,USA,Gas,1995.0
Ottauquechee Hydro,USA,Hydro,1985.6666666666667
Ottawa,USA,Gas,1971.3322475570037
Ottawa County Project,USA,Waste,2001.0
Otter Creek Ethanol Poet - Ashton,USA,Gas,2004.0
Ottumwa,USA,Coal,1981.0
Ottumwa City of,USA,Hydro,1931.0
Ouachita,USA,Gas,2002.0
Ouchchy PV1,USA,Solar,2016.0
Outagamie County Co-Generation Facility,USA,Waste,2009.25
Outback Solar At Christmas Valley,USA,Solar,2012.0
Overall Road Station,USA,Oil,2003.0
Overlook Medical Center,USA,Oil,2012.0
Owatonna,USA,Gas,1982.0
Owatonna Energy Station,USA,Gas,2018.0
Owen Solar,USA,Solar,2016.0
Owens Corning,USA,Solar,2017.0
Owens Corning Headquarters,USA,Solar,2015.0
Owens Corning at Bethlehem,USA,Solar,2013.0
Owens Valley Solar Project 11,USA,Solar,2017.0
Owyhee Dam Power Project,USA,Hydro,1985.0
Oxbow (CA),USA,Hydro,1966.0
Oxbow (OR),USA,Hydro,1961.0
Oxbow Creek,USA,Gas,2020.0
Oxford,USA,Solar,2014.0
Oxford (KS),USA,Oil,2001.6666666666667
Oxford (NE),USA,Gas,1961.588235294117
Oxford Dam,USA,Hydro,1928.0
Oxnard,USA,Gas,1987.043668122271
Oxnard Paper Mill,USA,Gas,1986.0
Oxnard Wastewater Treatment Plant,USA,Biomass,1981.0
Oyster Creek Unit VIII,USA,Gas,1994.0
Ozark,USA,Hydro,1973.2
Ozark Beach,USA,Hydro,1931.0
Ozarks Natural Energy Community Solar,USA,Solar,2016.0
P L Bartow,USA,Gas,2003.4434806180527
P Plant,USA,Gas,2011.0
PA Solar Park,USA,Solar,2012.0
PCA  Filer City Mill,USA,Gas,1950.0
PCA-Valdosta Mill,USA,Biomass,1996.6480686695277
PCIP Solar,USA,Solar,2011.0
PCS Nitrogen Fertilizer LP,USA,Cogeneration,2007.7142857142856
PCS Phosphate,USA,Cogeneration,1985.0
PCSP3 Airport,USA,Solar,2011.0
PE Berkeley,USA,Gas,1987.0
PEC Headworks,USA,Hydro,1990.0
PFMG Solar Grossmont Helix LLC,USA,Solar,2018.0
PHP 1,USA,Hydro,1982.0
PHP 2,USA,Hydro,1982.0
PInova Inc,USA,Waste,1980.0
POET Biorefining - Chancellor,USA,Waste,2018.0
POET Biorefining - Fostoria,USA,Gas,2017.0
POET Biorefining - Gowrie,USA,Gas,2018.0
POET Biorefining - Hudson,USA,Gas,2019.0
POET Biorefining - Jewell,USA,Gas,2019.0
POET Biorefining - Leipsic  LLC,USA,Gas,2017.0
POET Biorefining - Marion  LLC,USA,Gas,2017.0
POET Biorefining - North Manchester  LLC,USA,Gas,2017.0
POET Biorefining - Portland,USA,Gas,2017.0
POET Biorefining Caro  LLC,USA,Gas,2018.0
POET Biorefining LLC - Corning,USA,Gas,2018.0
POET Biorefining Lake Crystal,USA,Oil,2005.0
POET Biorefining- Alexandria  LLC,USA,Gas,2008.0
POET Biorefining-Hanlontown  LLC,USA,Gas,2019.0
POTB Digester,USA,Biomass,2013.0
PPG Monroeville Chemicals Center,USA,Oil,1998.5454545454545
PPG Plant C Caustic,USA,Gas,1986.0
PPG Powerhouse A,USA,Other,1949.6666666666667
PPG Powerhouse C,USA,Gas,1981.0891808778308
PPG Riverside,USA,Other,1958.969135802469
PPL Frey Farm Landfill Wind,USA,Wind,2011.0
PPL Glendon LFGTE Plant,USA,Waste,2011.0
PPL Renewable Energy Merck Solar,USA,Solar,2009.0
PPS Power Plant No 1,USA,Gas,2010.0
PRC-Desoto Intl/PPG Aerospace,USA,Oil,1999.6666666666667
PRSI FCC Generator,USA,Petcoke,1979.0
PS ST-8 Engine No 1,USA,Oil,2008.0
PSEG Burlington Generating Station,USA,Gas,2000.0
PSEG Essex Generating Station,USA,Gas,1990.0
PSEG Hackettstown,USA,Solar,2009.0
PSEG Hope Creek Generating Station,USA,Nuclear,1987.0
PSEG Kearny Generating Station,USA,Gas,2007.6
PSEG Linden Generating Station,USA,Gas,2004.1221839080465
PSEG Salem Generating Station,USA,Nuclear,1978.8596019816944
PSEG Sewaren Generating Station,USA,Gas,2018.0
PSREC/SIAD Solar,USA,Solar,2018.0
PVN Milliken  LLC,USA,Solar,2017.0
PWD Northeast WPCP Biogas Cogen Plant,USA,Biomass,2014.0
PYCO Industries  Inc. Wind Farm,USA,Wind,2008.0
PaTu Wind Farm LLC,USA,Wind,2011.0
Pacific Canyon Windfarm LLC,USA,Wind,2009.0
Pacific Cruise Ship Terminals Berth 93,USA,Solar,2010.0
Pacific Ethanol Madera Solar Array,USA,Solar,2018.0
Pacific Ethanol Stockton Cogen Plant,USA,Gas,2017.0
Pacific Wind LLC,USA,Wind,2012.0
Pacific-Ultrapower Chinese Station,USA,Waste,1986.0
Packaging Corp of America,USA,Waste,1992.7586206896551
Packaging Corporation of America Jackson Mill,USA,Biomass,1996.0
Packaging of America Tomahawk Mill,USA,Gas,1958.5882352941176
Packwood,USA,Hydro,1964.0
Pacolet Diesel Generation Facility,USA,Oil,2007.0
Paddys Run,USA,Gas,1993.9223300970875
Padelford Solar,USA,Solar,2013.0
Page Solar,USA,Solar,2019.0
Paia Hydroelectric Plant,USA,Hydro,1912.0
Painesville,USA,Coal,1972.747747747748
Paisley Geothermal Generating Plant,USA,Geothermal,2015.0
Pakini Nui Wind Farm,USA,Wind,2007.0
Pala Energy Storage Yard,USA,Storage,2014.3333333333333
Palaau Power Hybrid,USA,Oil,1992.918128654971
Palisades,USA,Nuclear,1972.0
Palisades Dam,USA,Hydro,1957.25
Palm Beach Renewable Energy Facility 1,USA,Waste,1989.0
Palm Beach Renewable Energy Facility 2,USA,Waste,2015.0
Palmer,USA,Solar,2019.0
Palmer Landfill,USA,Solar,2017.0
Palmer Solar Center,USA,Solar,2018.0
Palmer Solar LLC,USA,Solar,2014.0
Palmer's Creek Wind Farm  LLC,USA,Wind,2019.0
Palmetto Plains,USA,Solar,2019.0
Palo Duro Wind,USA,Wind,2015.0
Palo Seco,USA,Oil,1960.0
Palo Verde,USA,Nuclear,1986.6666666666663
Palo Verde College,USA,Solar,2009.0
Paloma Solar Hybrid,USA,Solar,2011.0
Palomar Energy,USA,Gas,2005.4096601073345
Palombo B Solar  LLC CSG,USA,Solar,2018.0
Palombo Solar  LLC CSG,USA,Solar,2018.0
Palouse,USA,Wind,2013.0
Pamlico Partners Solar,USA,Solar,2014.0
Panasonic Carport Solar Hybrid,USA,Solar,2017.0
Panda Hummel Station LLC,USA,Gas,2018.0
Panda Liberty Generation Plant,USA,Gas,2016.0
Panda Patriot Generation Plant,USA,Gas,2016.0
Panda Sherman Power Station,USA,Gas,2013.9999999999995
Panda Solar NC 1  LLC,USA,Solar,2019.0
Panda Solar NC 10  LLC,USA,Solar,2019.0
Panda Solar NC 11  LLC,USA,Solar,2019.0
Panda Solar NC 2  LLC,USA,Solar,2019.0
Panda Solar NC 3  LLC,USA,Solar,2019.0
Panda Solar NC 4  LLC,USA,Solar,2019.0
Panda Solar NC 5  LLC,USA,Solar,2019.0
Panda Solar NC 6  LLC,USA,Solar,2019.0
Panda Solar NC 7  LLC,USA,Solar,2019.0
Panda Solar NC 8  LLC,USA,Solar,2019.0
Panda Solar NC 9  LLC,USA,Solar,2019.0
Panda Temple Power Station,USA,Gas,2014.5
Panoche Energy Center,USA,Gas,2009.0
Panoche Peaker,USA,Gas,1973.0
Panoche Valley Solar Farm,USA,Solar,2018.0
Panora,USA,Oil,1990.2222222222224
Pantex,USA,Wind,2014.0
Panther Creek Energy Facility,USA,Coal,1992.0
Panther Creek Wind Farm I,USA,Wind,2008.0
Panther Creek Wind Farm II,USA,Wind,2009.0
Panther Creek Wind Farm Three,USA,Wind,2009.0
Papalote Creek I LLC,USA,Wind,2009.0
Papalote Creek II LLC,USA,Wind,2011.0
Papillion Creek Wastewater,USA,Biomass,1987.0
Par Sterile Products,USA,Gas,1986.0
Paradise,USA,Gas,1993.599688338672
Paradise Solar Energy Center,USA,Solar,2011.0
Paradise Valley H.S. PV,USA,Solar,2013.0
Paragould Reciprocating,USA,Gas,2001.0
Paragould Turbine,USA,Gas,1990.021582733813
Paramount Refinery,USA,Gas,2003.0
Pardee,USA,Hydro,1949.3135593220336
Paris (KY),USA,Oil,1963.3130434782609
Paris (WI),USA,Gas,1995.0
Paris Energy Center,USA,Gas,1989.3388554216865
Parishville,USA,Hydro,1925.0
Park 500 Philip Morris USA,USA,Gas,1983.0
Park Meridian #1,USA,Solar,2015.0
Park Mill,USA,Hydro,1952.7619047619053
Parker,USA,Hydro,1982.0
Parker Dam,USA,Hydro,1943.0
Parking Lot Array,USA,Solar,2011.0
Parkland Landfill Solar,USA,Solar,2015.0
Parkview Battery,USA,Storage,2018.0
Parlin Power Plant,USA,Gas,1991.0
Parlin Solar LLC,USA,Solar,2012.0
Parnassus Central Utility Plant,USA,Gas,1996.0
Parr GT,USA,Gas,1970.532219570406
Parr Hydro,USA,Hydro,1915.1666666666667
Pasadena Cogeneration,USA,Gas,1999.361963190184
Pasco Cnty Solid Waste Resource Recovery,USA,Waste,1991.0
Pasquotank,USA,Solar,2015.0
Passadumkeag Windpark LLC,USA,Wind,2016.0
Passaic Valley Water Commission,USA,Hydro,1935.0
Pastime Farm  LLC,USA,Solar,2016.0
Pasto Solar,USA,Solar,2019.0
Pastoria Energy Facility  LLC,USA,Gas,2005.0
Pate Farm,USA,Solar,2013.0
Patriot Wind Farm,USA,Wind,2019.0
Patriots Stadium,USA,Solar,2013.0
Pattern Gulf Wind,USA,Wind,2009.0
Pattern Panhandle Wind 2 LLC,USA,Wind,2014.0
Pattern Panhandle Wind LLC,USA,Wind,2014.0
Patton Wind Farm,USA,Wind,2013.0
Patua Acquisition Project  LLC,USA,Geothermal,2014.542662116041
Paulding Wind Farm II,USA,Wind,2011.0
Paulding Wind Farm III,USA,Wind,2017.0
Paulsboro Refinery,USA,Gas,1992.71974522293
Pavant Solar  LLC,USA,Solar,2016.0
Pavant Solar II LLC,USA,Solar,2016.0
Pavant Solar III,USA,Solar,2017.0
Pawhuska,USA,Oil,1959.0222222222224
Pawnee,USA,Coal,1981.0
Pawpaw Solar Plant,USA,Solar,2016.0
Pawtucket Power Associates,USA,Gas,1991.0
Paxton Creek Cogeneration,USA,Gas,1986.0
Payne Creek Solar,USA,Solar,2018.0
Payne's Ferry,USA,Wind,2011.0
Paynesville Community Solar,USA,Solar,2017.0
Paynesville Solar,USA,Solar,2017.0
Payson,USA,Gas,1991.2474226804125
Pea Ridge,USA,Gas,1998.0
